Iteration: 100, Eval Loss: 5.498298168182373
Iteration: 108700, Eval Loss: 1.761649250984192
Iteration: 108800, Eval Loss: 1.73507821559906
Iteration: 108900, Eval Loss: 1.7448335886001587
Iteration: 109000, Eval Loss: 1.7482208013534546
Iteration: 109100, Eval Loss: 1.7626214027404785
Iteration: 109200, Eval Loss: 1.7443197965621948
Iteration: 109300, Eval Loss: 1.7197837829589844
Iteration: 109400, Eval Loss: 1.7707091569900513
Iteration: 109500, Eval Loss: 1.7747673988342285
Iteration: 109600, Eval Loss: 1.7388733625411987
Iteration: 109700, Eval Loss: 1.7614070177078247
Iteration: 109800, Eval Loss: 1.7384517192840576
Iteration: 109900, Eval Loss: 1.6844109296798706
Iteration: 110000, Eval Loss: 1.766453504562378
Iteration: 110100, Eval Loss: 1.751328706741333
Iteration: 110200, Eval Loss: 1.7423368692398071
Iteration: 110300, Eval Loss: 1.7299473285675049
Iteration: 110400, Eval Loss: 1.7877939939498901
Iteration: 110500, Eval Loss: 1.7710436582565308
Iteration: 110600, Eval Loss: 1.753118872642517
Iteration: 110700, Eval Loss: 1.7603636980056763
Iteration: 110800, Eval Loss: 1.7669624090194702
Iteration: 110900, Eval Loss: 1.7715997695922852
Iteration: 111000, Eval Loss: 1.7619848251342773
Iteration: 111100, Eval Loss: 1.7236326932907104
Iteration: 111200, Eval Loss: 1.738824725151062
Iteration: 111300, Eval Loss: 1.7437278032302856
Iteration: 111400, Eval Loss: 1.7294882535934448
Iteration: 111500, Eval Loss: 1.7353925704956055
Iteration: 111600, Eval Loss: 1.7806395292282104
Iteration: 111700, Eval Loss: 1.7800029516220093
Iteration: 111800, Eval Loss: 1.722434639930725
Iteration: 111900, Eval Loss: 1.769720435142517
Iteration: 112000, Eval Loss: 1.7554632425308228
Iteration: 112100, Eval Loss: 1.762067198753357
Iteration: 112200, Eval Loss: 1.7605633735656738
Iteration: 112300, Eval Loss: 1.719913363456726
Iteration: 112400, Eval Loss: 1.7657426595687866
Iteration: 112500, Eval Loss: 1.7502775192260742
Iteration: 112600, Eval Loss: 1.7867120504379272
Iteration: 112700, Eval Loss: 1.7380077838897705
Iteration: 112800, Eval Loss: 1.7720507383346558
Iteration: 112900, Eval Loss: 1.7859976291656494
Iteration: 113000, Eval Loss: 1.7672711610794067
Iteration: 113100, Eval Loss: 1.7619298696517944
Iteration: 113200, Eval Loss: 1.7461532354354858
Iteration: 113300, Eval Loss: 1.7405370473861694
Iteration: 113400, Eval Loss: 1.749249815940857
Iteration: 113500, Eval Loss: 1.7446209192276
Iteration: 113600, Eval Loss: 1.7626988887786865
Iteration: 113700, Eval Loss: 1.748945951461792
Iteration: 113800, Eval Loss: 1.760248064994812
Iteration: 113900, Eval Loss: 1.7879329919815063
Iteration: 114000, Eval Loss: 1.7546647787094116
Iteration: 114100, Eval Loss: 1.7515455484390259
Iteration: 114200, Eval Loss: 1.7445824146270752
Iteration: 114300, Eval Loss: 1.6959125995635986
Iteration: 114400, Eval Loss: 1.7236524820327759
Iteration: 114500, Eval Loss: 1.7636014223098755
Iteration: 114600, Eval Loss: 1.7646833658218384
Iteration: 114700, Eval Loss: 1.7269370555877686
Iteration: 114800, Eval Loss: 1.7508233785629272
Iteration: 114900, Eval Loss: 1.745506763458252
Iteration: 115000, Eval Loss: 1.7229840755462646
Iteration: 115100, Eval Loss: 1.8017537593841553
Iteration: 115200, Eval Loss: 1.733185887336731
Iteration: 115300, Eval Loss: 1.7237128019332886
Iteration: 115400, Eval Loss: 1.7565346956253052
Iteration: 115500, Eval Loss: 1.7487870454788208
Iteration: 115600, Eval Loss: 1.7339842319488525
Iteration: 115700, Eval Loss: 1.7633373737335205
Iteration: 115800, Eval Loss: 1.7733299732208252
Iteration: 115900, Eval Loss: 1.7196604013442993
Iteration: 116000, Eval Loss: 1.7102305889129639
Iteration: 116100, Eval Loss: 1.7434946298599243
Iteration: 116200, Eval Loss: 1.7845436334609985
Iteration: 116300, Eval Loss: 1.746384859085083
Iteration: 116400, Eval Loss: 1.7411525249481201
Iteration: 116500, Eval Loss: 1.744471549987793
Iteration: 116600, Eval Loss: 1.7417858839035034
Iteration: 116700, Eval Loss: 1.7737717628479004
Iteration: 116800, Eval Loss: 1.7233691215515137
Iteration: 116900, Eval Loss: 1.7689834833145142
Iteration: 117000, Eval Loss: 1.743810772895813
Iteration: 117100, Eval Loss: 1.7545392513275146
Iteration: 117200, Eval Loss: 1.7701597213745117
Iteration: 117300, Eval Loss: 1.759321689605713
Iteration: 117400, Eval Loss: 1.741690754890442
Iteration: 117500, Eval Loss: 1.719956874847412
Iteration: 117600, Eval Loss: 1.7180026769638062
Iteration: 117700, Eval Loss: 1.7140443325042725
Iteration: 117800, Eval Loss: 1.7503385543823242
Iteration: 117900, Eval Loss: 1.7901006937026978
Iteration: 118000, Eval Loss: 1.7199859619140625
Iteration: 118100, Eval Loss: 1.7444745302200317
Iteration: 118200, Eval Loss: 1.7282660007476807
Iteration: 118300, Eval Loss: 1.7548726797103882
Iteration: 118400, Eval Loss: 1.7162328958511353
Iteration: 118500, Eval Loss: 1.7270889282226562
Iteration: 118600, Eval Loss: 1.7123061418533325
Iteration: 118700, Eval Loss: 1.7631592750549316
Iteration: 118800, Eval Loss: 1.7161940336227417
Iteration: 118900, Eval Loss: 1.7288792133331299
Iteration: 119000, Eval Loss: 1.741184949874878
Iteration: 119100, Eval Loss: 1.7949682474136353
Iteration: 119200, Eval Loss: 1.7395070791244507
Iteration: 119300, Eval Loss: 1.7684513330459595
Iteration: 119400, Eval Loss: 1.746394157409668
Iteration: 119500, Eval Loss: 1.7670778036117554
Iteration: 119600, Eval Loss: 1.6926913261413574
Iteration: 119700, Eval Loss: 1.7952088117599487
Iteration: 119800, Eval Loss: 1.7444462776184082
Iteration: 119900, Eval Loss: 1.7675215005874634
Iteration: 120000, Eval Loss: 1.7387017011642456
Iteration: 120100, Eval Loss: 1.7170960903167725
Iteration: 120200, Eval Loss: 1.7708390951156616
Iteration: 120300, Eval Loss: 1.7619811296463013
Iteration: 120400, Eval Loss: 1.714978575706482
Iteration: 120500, Eval Loss: 1.735730528831482
Iteration: 120600, Eval Loss: 1.7682650089263916
Iteration: 120700, Eval Loss: 1.762130618095398
Iteration: 120800, Eval Loss: 1.7436264753341675
Iteration: 120900, Eval Loss: 1.702980875968933
Iteration: 121000, Eval Loss: 1.7435028553009033
Iteration: 121100, Eval Loss: 1.7427525520324707
Iteration: 121200, Eval Loss: 1.7154589891433716
Iteration: 121300, Eval Loss: 1.7403937578201294
Iteration: 121400, Eval Loss: 1.7494311332702637
Iteration: 121500, Eval Loss: 1.7669603824615479
Iteration: 121600, Eval Loss: 1.765446424484253
Iteration: 121700, Eval Loss: 1.724052906036377
Iteration: 121800, Eval Loss: 1.7329061031341553
Iteration: 121900, Eval Loss: 1.7406837940216064
Iteration: 122000, Eval Loss: 1.756374478340149
Iteration: 122100, Eval Loss: 1.7557183504104614
Iteration: 122200, Eval Loss: 1.6962449550628662
Iteration: 122300, Eval Loss: 1.7637943029403687
Iteration: 122400, Eval Loss: 1.744743824005127
Iteration: 122500, Eval Loss: 1.74725341796875
Iteration: 122600, Eval Loss: 1.7700042724609375
Iteration: 122700, Eval Loss: 1.7305481433868408
Iteration: 122800, Eval Loss: 1.735734224319458
Iteration: 122900, Eval Loss: 1.7508314847946167
Iteration: 123000, Eval Loss: 1.704018473625183
Iteration: 123100, Eval Loss: 1.7609139680862427
Iteration: 123200, Eval Loss: 1.7150934934616089
Iteration: 123300, Eval Loss: 1.7323302030563354
Iteration: 123400, Eval Loss: 1.745478868484497
Iteration: 123500, Eval Loss: 1.731894612312317
Iteration: 123600, Eval Loss: 1.7775012254714966
Iteration: 123700, Eval Loss: 1.739510178565979
Iteration: 123800, Eval Loss: 1.735575795173645
Iteration: 123900, Eval Loss: 1.7170610427856445
Iteration: 124000, Eval Loss: 1.7498723268508911
Iteration: 124100, Eval Loss: 1.767313838005066
Iteration: 124200, Eval Loss: 1.7912694215774536
Iteration: 124300, Eval Loss: 1.7375144958496094
Iteration: 124400, Eval Loss: 1.695656657218933
Iteration: 124500, Eval Loss: 1.7381558418273926
Iteration: 124600, Eval Loss: 1.7327677011489868
Iteration: 124700, Eval Loss: 1.7640047073364258
Iteration: 124800, Eval Loss: 1.7485849857330322
Iteration: 124900, Eval Loss: 1.8040571212768555
Iteration: 125000, Eval Loss: 1.7238075733184814
Iteration: 125100, Eval Loss: 1.7635457515716553
Iteration: 125200, Eval Loss: 1.7427451610565186
Iteration: 125300, Eval Loss: 1.751665472984314
Iteration: 125400, Eval Loss: 1.7111597061157227
Iteration: 125500, Eval Loss: 1.7597335577011108
Iteration: 125600, Eval Loss: 1.738670825958252
Iteration: 125700, Eval Loss: 1.7338958978652954
Iteration: 125800, Eval Loss: 1.7681187391281128
Iteration: 125900, Eval Loss: 1.767242670059204
Iteration: 126000, Eval Loss: 1.7189527750015259
Iteration: 126100, Eval Loss: 1.7180458307266235
Iteration: 126200, Eval Loss: 1.7786284685134888
Iteration: 126300, Eval Loss: 1.7415879964828491
Iteration: 126400, Eval Loss: 1.7380976676940918
Iteration: 126500, Eval Loss: 1.7587608098983765
Iteration: 126600, Eval Loss: 1.7514967918395996
Iteration: 126700, Eval Loss: 1.7480255365371704
Iteration: 126800, Eval Loss: 1.74010169506073
Iteration: 126900, Eval Loss: 1.7537076473236084
Iteration: 127000, Eval Loss: 1.772220253944397
Iteration: 127100, Eval Loss: 1.7606630325317383
Iteration: 127200, Eval Loss: 1.737389087677002
Iteration: 127300, Eval Loss: 1.728758692741394
Iteration: 127400, Eval Loss: 1.7449270486831665
Iteration: 127500, Eval Loss: 1.701646089553833
Iteration: 127600, Eval Loss: 1.742056131362915
Iteration: 127700, Eval Loss: 1.7389307022094727
Iteration: 127800, Eval Loss: 1.7786633968353271
Iteration: 127900, Eval Loss: 1.690891146659851
Iteration: 128000, Eval Loss: 1.7516907453536987
Iteration: 128100, Eval Loss: 1.7258692979812622
Iteration: 128200, Eval Loss: 1.7600641250610352
Iteration: 128300, Eval Loss: 1.7551743984222412
Iteration: 128400, Eval Loss: 1.7607883214950562
Iteration: 128500, Eval Loss: 1.6870841979980469
Iteration: 128600, Eval Loss: 1.738641619682312
Iteration: 128700, Eval Loss: 1.7081853151321411
Iteration: 128800, Eval Loss: 1.7558449506759644
Iteration: 128900, Eval Loss: 1.7564736604690552
Iteration: 129000, Eval Loss: 1.761521816253662
Iteration: 129100, Eval Loss: 1.7302985191345215
Iteration: 129200, Eval Loss: 1.7433288097381592
Iteration: 129300, Eval Loss: 1.7110384702682495
Iteration: 129400, Eval Loss: 1.7653101682662964
Iteration: 129500, Eval Loss: 1.7409698963165283
Iteration: 129600, Eval Loss: 1.7550939321517944
Iteration: 129700, Eval Loss: 1.7328118085861206
Iteration: 129800, Eval Loss: 1.7009326219558716
Iteration: 129900, Eval Loss: 1.7559683322906494
Iteration: 130000, Eval Loss: 1.6940410137176514
Iteration: 130100, Eval Loss: 1.734146237373352
Iteration: 130200, Eval Loss: 1.7376900911331177
Iteration: 130300, Eval Loss: 1.7651417255401611
Iteration: 130400, Eval Loss: 1.728947401046753
Iteration: 130500, Eval Loss: 1.728065848350525
Iteration: 130600, Eval Loss: 1.7299764156341553
Iteration: 130700, Eval Loss: 1.7367372512817383
Iteration: 130800, Eval Loss: 1.7097342014312744
Iteration: 130900, Eval Loss: 1.7638139724731445
Iteration: 131000, Eval Loss: 1.7653841972351074
Iteration: 131100, Eval Loss: 1.7260757684707642
Iteration: 131200, Eval Loss: 1.7681654691696167
Iteration: 131300, Eval Loss: 1.7771669626235962
Iteration: 131400, Eval Loss: 1.7202826738357544
Iteration: 131500, Eval Loss: 1.733899712562561
Iteration: 131600, Eval Loss: 1.7199994325637817
Iteration: 131700, Eval Loss: 1.7583494186401367
Iteration: 131800, Eval Loss: 1.6999386548995972
Iteration: 131900, Eval Loss: 1.7446467876434326
Iteration: 132000, Eval Loss: 1.7541210651397705
Iteration: 132100, Eval Loss: 1.6982020139694214
Iteration: 132200, Eval Loss: 1.771476149559021
Iteration: 132300, Eval Loss: 1.769145131111145
Iteration: 132400, Eval Loss: 1.6840119361877441
Iteration: 132500, Eval Loss: 1.7376999855041504
Iteration: 132600, Eval Loss: 1.7838537693023682
Iteration: 132700, Eval Loss: 1.7390772104263306
Iteration: 132800, Eval Loss: 1.7004305124282837
Iteration: 132900, Eval Loss: 1.7329026460647583
Iteration: 133000, Eval Loss: 1.7495805025100708
Iteration: 133100, Eval Loss: 1.7886234521865845
Iteration: 133200, Eval Loss: 1.714587688446045
Iteration: 133300, Eval Loss: 1.7383711338043213
Iteration: 133400, Eval Loss: 1.7554057836532593
Iteration: 133500, Eval Loss: 1.7382359504699707
Iteration: 133600, Eval Loss: 1.7401825189590454
Iteration: 133700, Eval Loss: 1.7348140478134155
Iteration: 133800, Eval Loss: 1.692482829093933
Iteration: 133900, Eval Loss: 1.7149478197097778
Iteration: 134000, Eval Loss: 1.7395893335342407
Iteration: 134100, Eval Loss: 1.741316795349121
Iteration: 134200, Eval Loss: 1.7370741367340088
Iteration: 134300, Eval Loss: 1.7334885597229004
Iteration: 134400, Eval Loss: 1.790330410003662
Iteration: 134500, Eval Loss: 1.7186992168426514
Iteration: 134600, Eval Loss: 1.7447047233581543
Iteration: 134700, Eval Loss: 1.7167104482650757
Iteration: 134800, Eval Loss: 1.7053496837615967
Iteration: 134900, Eval Loss: 1.716126799583435
Iteration: 135000, Eval Loss: 1.7155135869979858
Iteration: 135100, Eval Loss: 1.7250934839248657
Iteration: 135200, Eval Loss: 1.695711374282837
Iteration: 135300, Eval Loss: 1.7450337409973145
Iteration: 135400, Eval Loss: 1.7386339902877808
Iteration: 135500, Eval Loss: 1.7288141250610352
Iteration: 135600, Eval Loss: 1.7339553833007812
Iteration: 135700, Eval Loss: 1.708906650543213
Iteration: 135800, Eval Loss: 1.7405099868774414
Iteration: 135900, Eval Loss: 1.7033889293670654
Iteration: 136000, Eval Loss: 1.7300931215286255
Iteration: 136100, Eval Loss: 1.7260701656341553
Iteration: 136200, Eval Loss: 1.7112897634506226
Iteration: 136300, Eval Loss: 1.715775489807129
Iteration: 136400, Eval Loss: 1.7162312269210815
Iteration: 136500, Eval Loss: 1.7233010530471802
Iteration: 136600, Eval Loss: 1.748130440711975
Iteration: 136700, Eval Loss: 1.7146694660186768
Iteration: 136800, Eval Loss: 1.7220503091812134
Iteration: 136900, Eval Loss: 1.737878441810608
Iteration: 137000, Eval Loss: 1.7457654476165771
Iteration: 137100, Eval Loss: 1.7051382064819336
Iteration: 137200, Eval Loss: 1.7139924764633179
Iteration: 137300, Eval Loss: 1.7454392910003662
Iteration: 137400, Eval Loss: 1.7370935678482056
Iteration: 137500, Eval Loss: 1.7464892864227295
Iteration: 137600, Eval Loss: 1.7046740055084229
Iteration: 137700, Eval Loss: 1.7278887033462524
Iteration: 137800, Eval Loss: 1.7023894786834717
Iteration: 137900, Eval Loss: 1.6826772689819336
Iteration: 138000, Eval Loss: 1.7003225088119507
Iteration: 138100, Eval Loss: 1.706336498260498
Iteration: 138200, Eval Loss: 1.6962110996246338
Iteration: 138300, Eval Loss: 1.7539031505584717
Iteration: 138400, Eval Loss: 1.745457649230957
Iteration: 138500, Eval Loss: 1.7167205810546875
Iteration: 138600, Eval Loss: 1.765752911567688
Iteration: 138700, Eval Loss: 1.7612465620040894
Iteration: 138800, Eval Loss: 1.770113468170166
Iteration: 138900, Eval Loss: 1.7638860940933228
Iteration: 139000, Eval Loss: 1.7481560707092285
Iteration: 139100, Eval Loss: 1.7388216257095337
Iteration: 139200, Eval Loss: 1.7074931859970093
Iteration: 139300, Eval Loss: 1.7248334884643555
Iteration: 139400, Eval Loss: 1.717361330986023
Iteration: 139500, Eval Loss: 1.7072274684906006
Iteration: 139600, Eval Loss: 1.7291616201400757
Iteration: 139700, Eval Loss: 1.746281385421753
Iteration: 139800, Eval Loss: 1.729256510734558
Iteration: 139900, Eval Loss: 1.7614631652832031
Iteration: 140000, Eval Loss: 1.7266405820846558
Iteration: 140100, Eval Loss: 1.7184761762619019
Iteration: 140200, Eval Loss: 1.7199128866195679
Iteration: 140300, Eval Loss: 1.752091646194458
Iteration: 140400, Eval Loss: 1.749183177947998
Iteration: 140500, Eval Loss: 1.7481787204742432
Iteration: 140600, Eval Loss: 1.6946362257003784
Iteration: 140700, Eval Loss: 1.7297190427780151
Iteration: 140800, Eval Loss: 1.721523642539978
Iteration: 140900, Eval Loss: 1.7539899349212646
Iteration: 141000, Eval Loss: 1.7116776704788208
Iteration: 141100, Eval Loss: 1.7466652393341064
Iteration: 141200, Eval Loss: 1.7420135736465454
Iteration: 141300, Eval Loss: 1.7392089366912842
Iteration: 141400, Eval Loss: 1.7455376386642456
Iteration: 141500, Eval Loss: 1.7455321550369263
Iteration: 141600, Eval Loss: 1.7154065370559692
Iteration: 141700, Eval Loss: 1.7247955799102783
Iteration: 141800, Eval Loss: 1.729233980178833
Iteration: 141900, Eval Loss: 1.7048088312149048
Iteration: 142000, Eval Loss: 1.744782567024231
Iteration: 142100, Eval Loss: 1.7098301649093628
Iteration: 142200, Eval Loss: 1.6866039037704468
Iteration: 142300, Eval Loss: 1.6801257133483887
Iteration: 142400, Eval Loss: 1.7323492765426636
Iteration: 142500, Eval Loss: 1.7517672777175903
Iteration: 142600, Eval Loss: 1.7629402875900269
Iteration: 142700, Eval Loss: 1.722470998764038
Iteration: 142800, Eval Loss: 1.73626708984375
Iteration: 142900, Eval Loss: 1.7278923988342285
Iteration: 143000, Eval Loss: 1.7491012811660767
Iteration: 143100, Eval Loss: 1.702728509902954
Iteration: 143200, Eval Loss: 1.7044497728347778
Iteration: 143300, Eval Loss: 1.7371214628219604
Iteration: 143400, Eval Loss: 1.7443064451217651
Iteration: 143500, Eval Loss: 1.7396197319030762
Iteration: 143600, Eval Loss: 1.7451705932617188
Iteration: 143700, Eval Loss: 1.761816382408142
Iteration: 143800, Eval Loss: 1.7120836973190308
Iteration: 143900, Eval Loss: 1.7393132448196411
Iteration: 144000, Eval Loss: 1.7413086891174316
Iteration: 144100, Eval Loss: 1.736716389656067
Iteration: 144200, Eval Loss: 1.7425622940063477
Iteration: 144300, Eval Loss: 1.7104014158248901
Iteration: 144400, Eval Loss: 1.7170722484588623
Iteration: 144500, Eval Loss: 1.7018505334854126
Iteration: 144600, Eval Loss: 1.7060526609420776
Iteration: 144700, Eval Loss: 1.7315690517425537
Iteration: 144800, Eval Loss: 1.728849172592163
Iteration: 144900, Eval Loss: 1.7496426105499268
Iteration: 145000, Eval Loss: 1.7378734350204468
Iteration: 145100, Eval Loss: 1.7573716640472412
Iteration: 145200, Eval Loss: 1.7388945817947388
Iteration: 145300, Eval Loss: 1.7237119674682617
Iteration: 145400, Eval Loss: 1.6989187002182007
Iteration: 145500, Eval Loss: 1.7237294912338257
Iteration: 145600, Eval Loss: 1.7399251461029053
Iteration: 145700, Eval Loss: 1.7070807218551636
Iteration: 145800, Eval Loss: 1.705070972442627
Iteration: 145900, Eval Loss: 1.6665050983428955
Iteration: 146000, Eval Loss: 1.6916290521621704
Iteration: 146100, Eval Loss: 1.7211581468582153
Iteration: 146200, Eval Loss: 1.7215882539749146
Iteration: 146300, Eval Loss: 1.7236453294754028
Iteration: 146400, Eval Loss: 1.763515591621399
Iteration: 146500, Eval Loss: 1.73236882686615
Iteration: 146600, Eval Loss: 1.7166645526885986
Iteration: 146700, Eval Loss: 1.755893349647522
Iteration: 146800, Eval Loss: 1.6970762014389038
Iteration: 146900, Eval Loss: 1.7510881423950195
Iteration: 147000, Eval Loss: 1.7391624450683594
Iteration: 147100, Eval Loss: 1.7570035457611084
Iteration: 147200, Eval Loss: 1.7580310106277466
Iteration: 147300, Eval Loss: 1.7201964855194092
Iteration: 147400, Eval Loss: 1.7121598720550537
Iteration: 147500, Eval Loss: 1.6837044954299927
Iteration: 147600, Eval Loss: 1.7310118675231934
Iteration: 147700, Eval Loss: 1.7197952270507812
Iteration: 147800, Eval Loss: 1.7392646074295044
Iteration: 147900, Eval Loss: 1.6950057744979858
Iteration: 148000, Eval Loss: 1.7287993431091309
Iteration: 148100, Eval Loss: 1.7472718954086304
Iteration: 148200, Eval Loss: 1.7405496835708618
Iteration: 148300, Eval Loss: 1.716614007949829
Iteration: 148400, Eval Loss: 1.7063008546829224
Iteration: 148500, Eval Loss: 1.6736323833465576
Iteration: 148600, Eval Loss: 1.6833664178848267
Iteration: 148700, Eval Loss: 1.684494137763977
Iteration: 148800, Eval Loss: 1.7587940692901611
Iteration: 148900, Eval Loss: 1.7350856065750122
Iteration: 149000, Eval Loss: 1.754913091659546
Iteration: 149100, Eval Loss: 1.7464406490325928
Iteration: 149200, Eval Loss: 1.7221500873565674
Iteration: 149300, Eval Loss: 1.7224701642990112
Iteration: 149400, Eval Loss: 1.718747615814209
Iteration: 149500, Eval Loss: 1.72640061378479
Iteration: 149600, Eval Loss: 1.6996673345565796
Iteration: 149700, Eval Loss: 1.7107548713684082
Iteration: 149800, Eval Loss: 1.6923882961273193
Iteration: 149900, Eval Loss: 1.7401965856552124
Iteration: 150000, Eval Loss: 1.6892133951187134
Iteration: 150100, Eval Loss: 1.694170355796814
Iteration: 150200, Eval Loss: 1.6997175216674805
Iteration: 150300, Eval Loss: 1.6988272666931152
Iteration: 150400, Eval Loss: 1.740967035293579
Iteration: 150500, Eval Loss: 1.7295520305633545
Iteration: 150600, Eval Loss: 1.7267228364944458
Iteration: 150700, Eval Loss: 1.7241610288619995
Iteration: 150800, Eval Loss: 1.7425745725631714
Iteration: 150900, Eval Loss: 1.74671471118927
Iteration: 151000, Eval Loss: 1.7348706722259521
Iteration: 151100, Eval Loss: 1.7010235786437988
Iteration: 151200, Eval Loss: 1.722137451171875
Iteration: 151300, Eval Loss: 1.7395551204681396
Iteration: 151400, Eval Loss: 1.7680423259735107
Iteration: 151500, Eval Loss: 1.7233250141143799
Iteration: 151600, Eval Loss: 1.772897481918335
Iteration: 151700, Eval Loss: 1.6882026195526123
Iteration: 151800, Eval Loss: 1.742291808128357
Iteration: 151900, Eval Loss: 1.7315481901168823
Iteration: 152000, Eval Loss: 1.7281386852264404
Iteration: 152100, Eval Loss: 1.6808013916015625
Iteration: 152200, Eval Loss: 1.7559417486190796
Iteration: 152300, Eval Loss: 1.7609496116638184
Iteration: 152400, Eval Loss: 1.6972805261611938
Iteration: 152500, Eval Loss: 1.7309528589248657
Iteration: 152600, Eval Loss: 1.677607774734497
Iteration: 152700, Eval Loss: 1.7219340801239014
Iteration: 152800, Eval Loss: 1.718216896057129
Iteration: 152900, Eval Loss: 1.7485029697418213
Iteration: 153000, Eval Loss: 1.7015204429626465
Iteration: 153100, Eval Loss: 1.7387088537216187
Iteration: 153200, Eval Loss: 1.7517040967941284
Iteration: 153300, Eval Loss: 1.7291051149368286
Iteration: 153400, Eval Loss: 1.745010495185852
Iteration: 153500, Eval Loss: 1.7473303079605103
Iteration: 153600, Eval Loss: 1.691841959953308
Iteration: 153700, Eval Loss: 1.7090648412704468
Iteration: 153800, Eval Loss: 1.7257428169250488
Iteration: 153900, Eval Loss: 1.6915040016174316
Iteration: 154000, Eval Loss: 1.701019048690796
Iteration: 154100, Eval Loss: 1.7192333936691284
Iteration: 154200, Eval Loss: 1.7697252035140991
Iteration: 154300, Eval Loss: 1.7223966121673584
Iteration: 154400, Eval Loss: 1.7146937847137451
Iteration: 154500, Eval Loss: 1.7126846313476562
Iteration: 154600, Eval Loss: 1.679892659187317
Iteration: 154700, Eval Loss: 1.706599473953247
Iteration: 154800, Eval Loss: 1.706141710281372
Iteration: 154900, Eval Loss: 1.7118322849273682
Iteration: 155000, Eval Loss: 1.7080029249191284
Iteration: 155100, Eval Loss: 1.7076016664505005
Iteration: 155200, Eval Loss: 1.697609782218933
Iteration: 155300, Eval Loss: 1.7370250225067139
Iteration: 155400, Eval Loss: 1.7059094905853271
Iteration: 155500, Eval Loss: 1.7319772243499756
Iteration: 155600, Eval Loss: 1.7356116771697998
Iteration: 155700, Eval Loss: 1.6761373281478882
Iteration: 155800, Eval Loss: 1.7632865905761719
Iteration: 155900, Eval Loss: 1.6962394714355469
Iteration: 156000, Eval Loss: 1.7181462049484253
Iteration: 156100, Eval Loss: 1.6959264278411865
Iteration: 156200, Eval Loss: 1.7198588848114014
Iteration: 156300, Eval Loss: 1.7544889450073242
Iteration: 156400, Eval Loss: 1.7438706159591675
Iteration: 156500, Eval Loss: 1.700795292854309
Iteration: 156600, Eval Loss: 1.7082167863845825
Iteration: 156700, Eval Loss: 1.7397589683532715
Iteration: 156800, Eval Loss: 1.683346152305603
Iteration: 156900, Eval Loss: 1.7247231006622314
Iteration: 157000, Eval Loss: 1.6945228576660156
Iteration: 157100, Eval Loss: 1.7239298820495605
Iteration: 157200, Eval Loss: 1.68024742603302
Iteration: 157300, Eval Loss: 1.7392001152038574
Iteration: 157400, Eval Loss: 1.7152910232543945
Iteration: 157500, Eval Loss: 1.7175313234329224
Iteration: 157600, Eval Loss: 1.7225897312164307
Iteration: 157700, Eval Loss: 1.765238642692566
Iteration: 157800, Eval Loss: 1.7193347215652466
Iteration: 157900, Eval Loss: 1.724015712738037
Iteration: 158000, Eval Loss: 1.7283436059951782
Iteration: 158100, Eval Loss: 1.7311985492706299
Iteration: 158200, Eval Loss: 1.6817841529846191
Iteration: 158300, Eval Loss: 1.7637122869491577
Iteration: 158400, Eval Loss: 1.7076404094696045
Iteration: 158500, Eval Loss: 1.7282968759536743
Iteration: 158600, Eval Loss: 1.713066577911377
Iteration: 158700, Eval Loss: 1.7310285568237305
Iteration: 158800, Eval Loss: 1.6884185075759888
Iteration: 158900, Eval Loss: 1.6920965909957886
Iteration: 159000, Eval Loss: 1.739796757698059
Iteration: 159100, Eval Loss: 1.7292839288711548
Iteration: 159200, Eval Loss: 1.6983494758605957
Iteration: 159300, Eval Loss: 1.7781568765640259
Iteration: 159400, Eval Loss: 1.711243987083435
Iteration: 159500, Eval Loss: 1.6942793130874634
Iteration: 159600, Eval Loss: 1.7421807050704956
Iteration: 159700, Eval Loss: 1.6974647045135498
Iteration: 159800, Eval Loss: 1.7171748876571655
Iteration: 159900, Eval Loss: 1.6989699602127075
Iteration: 160000, Eval Loss: 1.710154414176941
Iteration: 160100, Eval Loss: 1.6863409280776978
Iteration: 160200, Eval Loss: 1.7304692268371582
Iteration: 160300, Eval Loss: 1.7175461053848267
Iteration: 160400, Eval Loss: 1.715794324874878
Iteration: 160500, Eval Loss: 1.7417383193969727
Iteration: 160600, Eval Loss: 1.6943567991256714
Iteration: 160700, Eval Loss: 1.667570948600769
Iteration: 160800, Eval Loss: 1.7626591920852661
Iteration: 160900, Eval Loss: 1.7165131568908691
Iteration: 161000, Eval Loss: 1.6851075887680054
Iteration: 161100, Eval Loss: 1.6719309091567993
Iteration: 161200, Eval Loss: 1.7215017080307007
Iteration: 161300, Eval Loss: 1.7070188522338867
Iteration: 161400, Eval Loss: 1.7223316431045532
Iteration: 161500, Eval Loss: 1.7008262872695923
Iteration: 161600, Eval Loss: 1.6987475156784058
Iteration: 161700, Eval Loss: 1.7150580883026123
Iteration: 161800, Eval Loss: 1.723046064376831
Iteration: 161900, Eval Loss: 1.727324366569519
Iteration: 162000, Eval Loss: 1.747572660446167
Iteration: 162100, Eval Loss: 1.6776387691497803
Iteration: 162200, Eval Loss: 1.7382396459579468
Iteration: 162300, Eval Loss: 1.6870179176330566
Iteration: 162400, Eval Loss: 1.7321161031723022
Iteration: 162500, Eval Loss: 1.671445369720459
Iteration: 162600, Eval Loss: 1.730345606803894
Iteration: 162700, Eval Loss: 1.6958173513412476
Iteration: 162800, Eval Loss: 1.711361050605774
